"quarter","district","facility_type","block","facility_name","facility_code","catchment_pop","catchment_villages","essential_drugs_pct","essential_diagnostics_pct","JAS_meetings","CHO_present","MPW_present","ASHA_pct","infra_branding","BP_machine","glucometer","national_NQAS","state_NQAS","NQAS_baseline_conducted","NQAS_baseline_score","kayakalp_award","tim1_1","tim1_2","tim1_3","tim2_1","tim2_3","tim2_4","tim2_5","tim2_6","tim3_1","tim3_2","tim3_3","tim4_1","tim4_2","tim4_3","prop_HTN_over30_pct","prop_DM_over30_pct","prop_initatied_HTN","prop_initiated_DM","prop_adhered_HTN","prop_adhered_DM","prop_controlled_HTN","prop_controlled_DM","MO_present","staff_nurse_present","labtech_present","penta_dropout_scaled","HTN_dropout","DM_dropout","prop_onschedule_ANC","prop_immun_childunder2","avg_OPD_per1000","tim2_3_pct","tim2_4_pct"
"1","Bhavnagar","SHC","Ghogha","Bhankhal","57","4881","3","0.8761","0.5","Yes","Yes","Yes","1.0243802","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9834070800000001","0.017699115","0.017699115","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Kukad","58","5284","3","1","0.5","Yes","Yes","Yes","0.37850113999999996","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.84866251","0.047636497","0.047270062","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Sanodar","59","5090","3","1","0.5","Yes","Yes","Yes","0.9823182699999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.1321773","0.027360308","0.033526012","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Tansa-1","60","4861","4","1","0.5","Yes","Yes","Yes","1.0285948999999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.78256265","0.033180374","0.033180374","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Vavdi","61","4169","3","1","0.5","Yes","Yes","Yes","0.9594627","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9898454700000001","0.17041943","0.16777042","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Nesvad","62","4726","3","1","0.5","Yes","Yes","Yes","1.0579771","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.98560855","0.23190788999999998","0.23108553","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Trambak","63","4521","2","1","0.5","Yes","Yes","Yes","1.10595","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.0093326999999999","0.010265982","0.010732618000000001","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Avaniya","64","6457","3","1.0090000000000001","1","Yes","Yes","Yes","0.9292241","Yes","Yes","Yes","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.45234334","0.046866772","0.046340179","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Kankot","65","4270","3","1","0.5","Yes","Yes","Yes","1.1709602","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.0045977000000001","0.017471264","0.017931034","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Khatadi","66","4767","4","1","0.5","Yes","Yes","Yes","0.83910216","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9543419900000001","0.008057296299999999","0.053267681","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Mota Khokhara","67","3858","1","1.01","0.5","Yes","Yes","Yes","0.77760498","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.88178184","0.027412907","0.025128498000000003","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Ukharala","68","3561","1","1","0.5","Yes","Yes","Yes","0.84245998","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.88488844","0.11511156","0.11460445999999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","PHC","Ghogha","Morchand","49","31294","1","1","0.2698","Yes","NA","NA","0.9906","Yes","Yes","Yes","Yes","Yes","Yes","0.9751000000000001","Yes","1","0","1","1","1","1","1","1","1","1","1","1.18615917","0.07657275499999999","0.076087426","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","PHC","Ghogha","Tansa","50","29128","2","1","0.2698","Yes","NA","NA","0.8583","Yes","Yes","Yes","Yes","Yes","Yes","0.9974","Yes","1","0","1","1","1","1","1","1","1","1","1","1.21227875","0.238732266","0.237867679","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","PHC","Ghogha","Valukad G","51","26795","3","1","0.2698","Yes","NA","NA","1.3062","Yes","Yes","Yes","Yes","Yes","Yes","0.998","Yes","1","0","1","1","1","1","1","1","1","1","1","1.0426328","0.181960008","0.182255288","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Ghogha-1","52","6104","1","0.8761","0.4285","Yes","Yes","Yes","0.9829619900000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.1490373200000001","0.075504059","0.07490435899999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Ghogha-2","53","7145","1","1","0.5","Yes","Yes","Yes","0.83974808","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.2834832299999999","0.21933318400000001","0.108171509","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Kareda","54","5640","4","1.0090000000000001","0.4285","Yes","Yes","Yes","0.70921986","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.08034323","0.057570962999999996","0.056875311000000005","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Kuda","55","4925","3","1","0.22219999999999998","Yes","Yes","Yes","1.0152284","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9857463599999999","0.140777113","0.142398832","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Padva","56","4029","3","1","0.5","Yes","Yes","Yes","0.9928021800000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.96995169","0.0436473432","0.0419806762","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Bhankhal","57","4881","3","0.8761","0.5","Yes","Yes","Yes","1.0243802","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.15438571","0.207050445","0.208175305","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Kukad","58","5284","3","1","0.5","Yes","Yes","Yes","0.37850113999999996","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9630839299999999","0.18580575700000002","0.186302882","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Sanodar","59","5090","3","1","0.5","Yes","Yes","Yes","0.9823182699999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.23777784","0.064809701","0.069288495","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Tansa-1","60","4861","4","1","0.5","Yes","Yes","Yes","1.0285948999999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.2933057099999998","0.209545634","0.21044089400000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Vavdi","61","4169","3","1","0.5","Yes","Yes","Yes","0.9594627","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.2855635799999998","0.66595913","0.66063393","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Nesvad","62","4726","3","1","0.5","Yes","Yes","Yes","1.0579771","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.034713835","0.40502483","0.40545091","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Trambak","63","4521","2","1","0.5","Yes","Yes","Yes","1.10595","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.29458466","0.086086602","0.0879402","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Avaniya","64","6457","3","1.0090000000000001","1","Yes","Yes","Yes","0.9292241","Yes","Yes","Yes","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.69423595","0.266430832","0.265372609","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Kankot","65","4270","3","1","0.5","Yes","Yes","Yes","1.1709602","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.29473481","0.059930353","0.061716968999999997","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Khatadi","66","4767","4","1","0.5","Yes","Yes","Yes","0.83910216","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.980352208","0.09398391030000001","0.140123231","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Mota Khokhara","67","3858","1","1.01","0.5","Yes","Yes","Yes","0.77760498","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.25524462","0.22029316699999998","0.217361508","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Ghogha","Ukharala","68","3561","1","1","0.5","Yes","Yes","Yes","0.84245998","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.1266216199999999","0.27531680999999997","0.27537983","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"3","Bhavnagar","PHC","Ghogha","Morchand","49","31294","1","1","0.26984127","Yes","NA","NA","0.19173004","NA","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.54595528","0.306389715","0.305386196","0","0","0","0","0","0","0","0","Yes","No","No","0","0","0","1.6031746","1.6697248","NA","1","1"
"3","Bhavnagar","PHC","Ghogha","Tansa","50","29128","3","1","0.26984127","Yes","NA","NA","0.13732491","NA","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.48201086","0.34237545599999997","0.340582999","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","1.9789474","1.5225225","NA","1","1"
"3","Bhavnagar","PHC","Ghogha","Valukad","51","26795","3","1","0.26984127","Yes","NA","NA","0.14928158","NA","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.4873507000000001","0.377135588","0.37743086800000003","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","1.525974","1.5746269000000002","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Ghogha-1","52","6104","1","0.8761904800000001","0.5","Yes","Yes","Yes","0.9829619900000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.229179717","0.290250259","0.287879459","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.5833332999999998","1.4166667000000002","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Ghogha-2","53","7145","1","1","0.28571429","Yes","Yes","Yes","0.83974808","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.89135492","0.44402253399999997","0.332482599","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.3333333","1.6521739","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Khared & Vasepur","54","5640","4","1.0095238","0.28571429","Yes","Yes","Yes","0.70921986","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.31036048","0.07913508","0.077960226","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.0666667000000003","1.4","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Kuda","55","4925","3","0.99047619","0.5","Yes","Yes","Yes","1.0152284","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.17891415","0.387175793","0.390992602","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4545455","2.6363636","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Padva","56","4029","3","1","0.28571429","No","Yes","Yes","0.9928021800000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.44622841","0.11609507020000001","0.1130867782","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.173913","0.8928571399999999","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Bhankhal","57","4881","3","0.8761904800000001","0.5","Yes","Yes","Yes","1.0243802","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.3260386199999998","0.358215745","0.35934060500000004","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1034483","0.90625","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Kukad","58","5284","3","1","0.28571429","Yes","Yes","Yes","0.37850113999999996","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.26128145","0.376079297","0.375041962","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.9411765","2.1428571","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Sanodar","59","5090","3","1","0.28571429","No","Yes","Yes","0.9823182699999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.51176499","0.115253072","0.1186699","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.125","1.1923077","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Tansa-1","60","4861","4","1","0.28571429","No","Yes","Yes","1.0285948999999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.7620114","0.327973054","0.328868314","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4782609","1.4761905","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Vavdi","61","4169","3","1","0.28571429","No","Yes","Yes","0.9594627","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.6764797999999999","0.6834628410000001","0.6748962129999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.05","1","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","neswad","62","4726","3","1","0.28571429","No","Yes","Yes","1.0579771","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.05358586","0.42332497500000005","0.424322935","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.6","1.2083333","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Trambak","63","4521","2","1","0.28571429","No","Yes","Yes","1.10595","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.64669523","0.245702092","0.24755569000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.82352941","0.69444444","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Avaniya","64","6457","3","1.0095238","0.5","Yes","Yes","Yes","0.9292241","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.0680184400000001","0.633097642","0.629109429","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.5833332999999998","1.25","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Kankot","65","4270","3","1","0.28571429","Yes","Yes","Yes","1.1709602","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.55108015","0.08461546","0.086402076","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.65","0.8518518500000001","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Khantadi","66","4767","4","1","0.28571429","Yes","Yes","Yes","0.83910216","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.680548948","0.2028404103","0.24954669100000001","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.9","0.83333333","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Mota Khokhara","67","3858","1","1.0095238","0.28571429","No","Yes","Yes","0.77760498","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.2818653309999999","0.356899447","0.353967788","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.0416667","0.7586206900000001","NA","1","1"
"3","Bhavnagar","SHC","Ghogha","Ukharala","68","3561","1","1","0.28571429","No","Yes","Yes","0.84245998","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.5918720400000002","0.48555232","0.4894102","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.125","0.9230769200000001","NA","1","1"
"1","Kalahandi","SHC","Golamunda","Badchergaon SC","427","6587","8","1","1","No","Yes","No","1.33","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Golamunda","Boreguda SC","428","5091","8","1","1","Yes","Yes","Yes","1","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.057180851","0.057180851","0.056515957","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Golamunda","Brundabahal SC","429","10782","14","1","1","Yes","Yes","Yes","1.3","Yes","No","No","No","No","Yes","0.51","Yes","1","1","1","0","0","1","1","1","0","0","1","0.016121032","0.014632936999999999","0.014880952000000001","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Golamunda","Chichia SC","430","5408","8","1","1","Yes","Yes","Yes","1","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.05873494","0.054216867","0.055220884000000005","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Golamunda","Daspur SC","431","8581","7","1","1","No","Yes","Yes","0.87","Yes","No","No","No","No","Yes","0.27","No","1","1","1","0","0","1","1","1","0","0","0","0.013573232","0.023674241999999998","0.022095959999999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Golamunda","Dhamanpur SC","432","6918","9","1","1","Yes","Yes","Yes","1.5","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.0041436464","0.023825967","0.022099448","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Golamunda","Gunduri SC","433","6875","5","1","1","No","Yes","Yes","0.83","Yes","No","No","No","No","No","0","Yes","1","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Golamunda","Kegaon SC","434","6587","8","1","1","No","Yes","No","1.33","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
